Active,SKU,Existing QTY,New Qty
True,SP9346260006361,4,2
True,SP9346260006378,7,6
True,SP813040020149,-1,0
True,SP642611000019,0,50
True,SP642611003072,0,50
True,SP64261100322,18,18
True,SP64261100324,0,0
True,SP64261100326,0,0
True,SP64261100432,19,19
True,SP64261100525,6,6
True,SP6426110054032,0,0
True,SP64261100562,0,0
True,SP3342540815551,0,0
True,SP3342540815568,0,0
True,SP3342540815575,0,0
True,SP3342540815582,0,0
True,SP3342540815599,0,0
True,SP3342540815605,0,0
True,SP3342540106765,0,0
True,SP3342540106758,0,0
True,SP3342540106734,0,0
True,SP3342540106741,0,0
True,SP3342540104068,0,0
True,SP3342540106727,0,0
True,SP3342540106710,0,0
True,SP3342540106697,0,0
True,SP3342540106703,0,0
True,SP3342540106673,0,0
True,SP3342540106666,10,10
True,SP3342540815537,0,0
True,SP3342540104686,0,0
True,SP3342540106659,0,0
True,SP3342540106642,0,0
True,SP3342540106635,0,0
True,SP3342540106628,0,0
True,SP3342540815544,0,0
True,SP711607100108,0,0
True,SP090497999604,4,4
True,SP090497705021,25,25
True,SP090497705052,49,25
True,SP090497773112,50,50
True,SP090497773136,25,25
True,SP090497773174,12,12
True,SP090497792021,3,3
True,SP090497651359,0,0
True,SP090497792038,9,9
True,SP090497794827,1,1
True,SP090497794018,0,0
True,SP090497794025,0,0
True,SP090497794032,0,0
True,SP090497794063,0,0
True,SP090497794070,0,0
True,SP090497012068,23,18
True,SP090497132063,25,18
True,SP090497252068,25,25
True,SP090497633904,16,12
True,SP090497651304,0,0
True,SP090497651328,0,0
True,SP090497651335,0,0
True,SP090497651557,0,0
True,SP090497651526,0,0
True,SP090497651502,0,0
True,SP090497651533,0,0
True,SP090497651106,0,0
True,SP090497651151,0,0
True,SP090497755811,0,0
True,SP090497755842,0,0
True,SP090497682148,4,4
True,SP090497610042,21,21
True,SP090497681448,2,2
True,SP090497681202,0,0
True,SP090497681394,13,12
True,SP090497610035,25,25
True,SP090497682056,4,4
True,SP090497682063,1,0
True,SP090497682070,0,0
True,SP090497501944,3,3
True,SP090497501906,5,3
True,SP090497501913,1,0
True,SP090497501630,0,0
True,SP090497501470,0,0
True,SP090497501395,0,0
True,SP090497405037,0,0
True,SP090497501623,13,11
True,SP090497500145,7,7
True,SP090497753817,12,12
True,SP090497754203,1,1
True,SP090497754005,4,2
True,SP090497752537,25,21
True,SP090497752520,25,25
True,SP090497752513,20,15
True,SP090497752575,0,0
True,SP090497751424,20,7
True,SP090497751431,25,25
True,SP090497752629,14,12
True,SP090497752636,12,12
True,SP090497752223,50,25
True,SP090497752230,25,13
True,SP090497794520,4,4
True,SP090497794322,9,8
True,SP090497794865,8,5
True,SP090497735066,14,14
